keypress_duration,inter_key_delay,error_rate,session_length,swipe_speed,label
84.70270771175294,142.47668781602565,0.13430528884821552,182.0,0.9239536945885424,0
24.581559106201233,11.572363377521944,0.2920524558772895,34.0,3.1923445131841293,1
83.8646063138174,161.9740914508826,0.08088557330863189,477.0,1.0323338631355061,0
26.892105170278008,34.485693303347006,0.2592458387466644,15.0,3.221255639478227,1
81.81766923949193,114.50107330718221,0.1957698541626383,300.0,1.030606060136431,0
72.70538136390003,109.03591217657325,0.03061753669638349,399.0,0.9767792361244546,0
88.63319764999842,137.20087410518835,0.14996008510402814,279.0,1.718539616641481,0
84.43990984530649,106.02695505425767,0.02286919583877436,51.0,1.2326096700045206,0
91.30782604900523,155.58427506356492,0.022477846907956584,204.0,1.4732122539975492,0
67.31508450848979,151.31230193161483,0.029387767622802798,130.0,1.0325739000559704,0
23.424189987243953,21.693590075758493,0.4681086830328256,7.0,3.0877983148068666,1
19.797760932294068,15.490155574565911,0.1336855838505257,32.0,3.8154004667122408,1
34.91748192201669,13.357967018021807,0.11949713753900672,29.0,3.281755454347796,1
72.03535243166428,91.2948986136106,0.08390379720935884,197.0,1.4493385305746196,0
22.80239335049346,9.952433156517873,0.4176670866923649,21.0,3.5073001167736075,1
123.5760075386061,114.64034492958329,0.14497040416848467,354.0,0.6192135697161998,0
81.41274587348468,122.83409975458915,0.0749830583273231,366.0,1.5463163698933275,0
62.238075021525916,118.32944842050017,0.14942912813837791,451.0,1.320525573001706,0
79.93050541663482,119.49489828799722,0.05201203007389612,78.0,0.9855080010091366,0
77.71216201321462,84.71399050069701,0.10156383086144385,183.0,1.0306885068523033,0
97.47961303320766,127.82263152423502,0.026236818956905508,171.0,1.140615710419494,0
42.68832995100576,26.294897918738094,0.15347010157363136,35.0,2.6209487061776433,1
90.28623552911992,123.22602540160904,0.07940212073297682,51.0,1.3044930295622639,0
104.24314522476811,140.13684034841094,0.11553036164838487,300.0,0.9088430347007235,0
67.60655800454072,122.84480579191127,0.15158611033916877,297.0,1.5607469337457684,0
37.633091755024935,21.61565815890075,0.026353611618369955,48.0,3.8677234068025284,1
31.16436930583533,13.658980522838716,0.13669249752571258,32.0,2.9819989925431996,1
