keypress_duration,inter_key_delay,error_rate,session_length,swipe_speed,label
84.52956113778907,95.19572683820779,0.12227651719804081,498.0,1.4541484479208509,0.0
60.80238563539969,97.84870257368675,0.12402430152122801,274.0,1.0961131079018527,0.0
85.81554711893023,55.31975981821863,0.1369131297036259,185.0,0.8340829985700366,0.0
32.7472364844982,16.70528393401492,0.15397769918998308,15.0,2.8230028820027937,1.0
56.60925147041587,191.78030169054725,0.07457644827003684,72.0,0.987589415112452,0.0
78.40727104066136,112.84690947059092,0.06311881582300091,91.0,0.9571216251133263,0.0
33.478086821725796,29.73292367038889,0.1998156650775079,29.0,3.090508235974633,1.0
86.41694597370699,139.42722309185058,0.0643430060452539,78.0,1.3862392317442194,0.0
78.98029616023393,110.79908136522188,0.15087660582039797,118.0,1.0988138976474129,0.0
79.23204332275105,183.63430207901,0.07010910350468606,121.0,1.5831243186559911,0.0
67.90101643538941,167.7065641686534,0.09040290885220723,85.0,1.6221379577150952,0.0
67.2043410863963,135.39599433231544,0.06887229699523,347.0,1.120716871759935,0.0
80.09508593543403,162.75986830410918,0.18694448234850888,307.0,1.122570338106143,0.0
88.226418812447,107.08624999614126,0.036536251065521295,115.0,0.4996813011318687,0.0
66.96429128202827,105.21420693313323,0.14230139872782593,421.0,1.2641727028483989,0.0
63.85632199521848,127.84261238189904,0.06201889650893088,426.0,1.1810460515500705,0.0
24.766555817244022,24.00952978326498,0.1709066127003853,29.0,4.614229750352939,1.0
100.45143068128547,187.03158738593046,0.17604714252995954,247.0,1.2196800445027782,0.0
17.355546557107356,19.38908400454627,0.6763783447749465,44.0,2.628278169815517,1.0
10.554093760964388,34.59987932973458,0.10148641550823616,42.0,3.081420518433862,1.0
65.15692819952204,145.19767815398393,0.08217053261065342,80.0,0.8550076101913682,0.0
40.59161731741859,12.95107533439647,0.18541426550394435,48.0,3.45223394549818,1.0
101.11222791970576,153.98069461558765,0.18315557936646826,174.0,1.4293116889028814,0.0
72.05760936404296,126.3087387325844,0.07694584186250956,270.0,1.1072053193836466,0.0
63.918004678597114,112.43811553789931,0.06809913551796275,367.0,0.8613226932021003,0.0
66.45609232869461,100.9556050808563,0.11125168100111547,399.0,1.3889345472855836,0.0
69.01571927896886,105.90404252341281,0.050260812006762294,329.0,0.6537401956614101,0.0
52.74185030318401,28.075880427847345,0.007465186742089903,38.0,3.8936850832221443,1.0
33.49451223284141,10.823648766410153,0.11655204054264474,48.0,3.852387251302514,1.0
20.347494812684637,34.15538324811682,0.04277213253343167,44.0,3.6184962516996633,1.0
70.7050109880708,117.90603642713586,0.023260873950602796,275.0,0.6950565066155332,0.0
68.59236727892953,125.2710136849455,0.11430298052442718,231.0,1.2427601106874386,0.0
15.334030345129957,24.640673340548343,0.6003705823159166,12.0,2.4785653297314214,1.0
80.09025020654107,92.93666585456847,0.053839086215484215,216.0,1.471226687968116,0.0
80.4662838165673,48.561979796342385,0.0313375116200773,392.0,1.3706866819121801,0.0
92.52666868871867,107.26611870654307,0.11830229377252822,465.0,1.0016768010447257,0.0
92.85190973849791,81.13976446601895,0.04521745413232077,155.0,1.6890828152185087,0.0
82.44129597657508,94.38722332237765,0.2123890435699395,199.0,1.2743355176540643,0.0
91.24150849591611,119.78649434614452,0.08266372433719887,60.0,0.5937780408475748,0.0
77.73128529880437,93.56284657691849,0.03980598914173177,245.0,1.211786046471165,0.0
84.6717925145516,120.41694627997533,0.05656189430743321,296.0,1.5228525075263744,0.0
44.32543276993829,26.736929169322142,0.12651925933784805,18.0,3.143427749477116,1.0
71.84756738101048,85.17264130839783,0.049294461480784674,110.0,1.3423288319530258,0.0
24.604603566237415,18.5999250850271,0.4851814145190337,9.0,2.5232977371353127,1.0
27.84906288613357,15.753171140182058,0.1411576751780323,32.0,3.3070937194535817,1.0
56.58562470508336,96.58699636066646,0.21470046918180813,321.0,1.0670944779780323,0.0
40.954137926149556,34.73799805179597,0.006466461381709177,30.0,3.701309339684545,1.0
92.05377529067903,145.81589123884336,0.12995710057130852,52.0,1.112155350304106,0.0
64.64753761067203,81.95958249468009,0.04910770099703987,193.0,1.543856813299459,0.0
34.65402827311587,21.65287302178229,0.27245128253224005,24.0,4.555922967740283,1.0
27.939763153840552,31.98195102506903,0.26389642339966923,31.0,4.538090594880374,1.0
23.74488258263785,10.135591679126959,0.554872395482093,17.0,4.225643352235175,1.0
69.17662949685729,117.32038791897797,0.14123219457235275,83.0,0.8259618270270352,0.0
72.0812354401353,112.72142857799177,0.02721169561802357,113.0,1.0899884453564768,0.0
35.01643299027259,27.317219072591477,0.4481673598605253,45.0,3.655478226074786,1.0
93.30138581607108,69.9589620033271,0.11424146907259727,399.0,0.8595179898591698,0.0
32.051996179539415,10.211328711505757,0.18332993254862281,37.0,1.8875218857395548,1.0
100.72561390066696,124.36544416006787,0.19069781913420153,325.0,1.7920982682548572,0.0
76.93897123341726,107.90511969209854,0.06090677180306297,481.0,1.2358881047618444,0.0
83.66156583467529,117.05779294402477,0.05403635900783466,363.0,1.1708953027358262,0.0
89.64990192033567,129.62548938973822,0.22303108042025852,290.0,0.6666989816509824,0.0
29.369110473163904,12.392087049071003,0.1375899537498082,6.0,3.096728222491277,1.0
37.20443979592958,10.084123295175761,0.17155832010430938,6.0,3.446248577334566,1.0
17.58635816419431,5.276706427830426,0.2912745776825039,19.0,3.5226534117423713,1.0
35.058970600029106,11.634467992883547,0.053557959585269564,40.0,3.583084559879384,1.0
66.67799219399521,93.6107271789748,0.04715614687322855,205.0,0.8827998469570004,0.0
82.96685122912778,106.13618774482663,0.06119711587689678,404.0,0.8336224191508886,0.0
36.70110694872101,23.138242636632803,0.11554729246069756,20.0,2.9318181217672565,1.0
76.72956307843367,133.61986894340876,0.0526652693343787,482.0,1.2130567415057218,0.0
58.29331291365369,86.88034093885015,0.0169563880611398,161.0,1.514721125513174,0.0
35.534679013881465,15.079091928597315,0.03616615204272618,40.0,3.2413062711583134,1.0
21.57040134154109,24.413024496722713,0.28741117725087006,12.0,3.602391305149749,1.0
41.25267746187651,14.175808041441789,0.034246998136584744,40.0,3.151876335277357,1.0
84.90514803183973,154.20628436810208,0.04294593203645584,484.0,1.095510264255433,0.0
44.95501161383926,9.488602398100697,0.9478284512324446,22.0,3.0509710609297405,1.0
80.17176937505981,118.09473976685194,0.12893252506267366,392.0,1.0854189854748546,0.0
91.61742055798057,128.0448834286595,0.10718494172228887,404.0,0.7791030044535867,0.0
27.385827010197325,29.04031957031576,0.7099024032400287,41.0,2.8503441770024613,1.0
23.876741106963024,7.420196689652478,0.15739385811520376,18.0,3.6293148284488344,1.0
81.13569931935251,149.99022059615967,0.09836353190872692,137.0,1.2569178537595909,0.0
93.0583341412959,61.174632045914024,0.04124364926874084,420.0,1.6582158087467245,0.0
74.0814072219591,118.10040420867121,0.08641047250545217,264.0,0.7926920177058625,0.0
24.620180728441944,11.137764415328169,0.12129887304544089,40.0,3.4335439179334606,1.0
81.04879371492238,158.73087165552406,0.2197189504692206,174.0,1.686031841837593,0.0
15.579070026901249,18.05910096148762,0.2875162303073882,20.0,3.702144231132398,1.0
47.746853415874554,22.104981812644755,0.07981374208517424,28.0,2.9456369328538554,1.0
88.80888750204188,130.9935343971465,0.022417847317136745,375.0,1.5379310604012908,0.0
62.325445653277015,79.84852766028467,0.046032059584519995,136.0,1.1313045063140852,0.0
80.48161510956402,96.30040938397191,0.05530969151095261,215.0,0.9895234477335025,0.0
88.14731402457792,130.81775032970523,0.06017596800464546,471.0,1.3785474019250565,0.0
72.19117380716884,129.11512276912688,0.1636335524272618,479.0,1.5433620417923684,0.0
45.194659814207824,146.12468311099917,0.18415154241901344,223.0,1.0051477529291013,0.0
98.67421067969669,140.92464935763002,0.18792620178727593,367.0,0.5580633036740451,0.0
28.55865849233745,15.52592944104201,0.6025374227545293,47.0,3.620812821092025,1.0
92.93000075618201,146.67381952581022,0.02693217375182768,496.0,1.194372012172911,0.0
25.41449240574093,23.77528003592971,0.5799982398974529,5.0,3.408513258119772,1.0
20.75740589183353,16.703146618451157,0.19171262994397142,49.0,3.398345735746339,1.0
81.48552231510801,98.41555362064358,0.052662657096474094,483.0,1.4534640078699415,0.0
93.92445487352727,137.359849014455,0.13092684122765832,297.0,1.089125871950871,0.0
94.99004498711734,89.75073341177215,0.1716906880473476,468.0,1.0539627849724869,0.0
